MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,Normal
1,98,4.35E-09,1.000000341,97.99999821,0.000600466,1.045673333,97.69080254,89.70424019,12.32661773,102.6925774,4562.478725,21.56752375,106.409979,5497.153248,1,98,4.35E-09,1.000000341,97.99999821,0.000600466,1.045673333,97.69080254,89.70424019,12.32661773,102.6925774,4562.478725,21.56752375,106.409979,5497.153248,1,98,8.20E-06,114.9086602,8.52E-05,2.13E-19,2.81E-12,1.00000001,97.99999962,0.003803373,114.9096179,0.227091678,2.94E-11,1.62E-08,1.002282422,97.91429121,1.796926456,118.9612538,3234.120857,-0.138643341,-0.001356721,2.30190813,78.6570827,17.52587894,233.8053143,55057.04353,-1204.016718,-0.292785554,3.756169757,73.25891188,15.79507286,253.7411884,59337.68355,-1556.363988,-0.404507115,1,8.857639074,0.002263391,1.00000001,8.858016878,568902.2002,1.002282422,94762.99574,1.43E+14,2.30190813,248671216.2,3.13E+17,3.756169757,363898951.7,4.15E+17,1,98,0,98,0,0,0,1,98,0,98,0,0,0,1,98,0,98,0,0,0,1,98,0,98,0,0,0,1,98,0,98,0,0,0,1
1.006472215,75.14790369,3.379909348,1.048599514,76.0659825,23.38130472,1.38159847,81.26721564,127.706535,12.14461287,100.4123419,4244.745627,22.35120502,105.0046866,5293.374228,1.006472215,75.14790369,3.379909348,1.048599514,76.0659825,23.38130472,1.38159847,81.26721564,127.706535,12.14461287,100.4123419,4244.745627,22.35120502,105.0046866,5293.374228,1.006472215,75.14790369,1.838452977,123.495779,3.379909348,-3.04E-15,-2.13E-10,1.048599498,76.06598223,4.835418638,124.0565741,23.3812734,-3.40E-08,-1.90E-06,1.365763788,81.13665263,10.18937095,127.1753753,104.2542244,-0.206163247,-0.0065751,3.081177136,77.47017181,14.50518154,198.5476945,41387.28858,-1252.791147,-0.42454607,4.718495991,73.62790406,14.03983342,232.3858795,52873.9111,-1847.80481,-0.572367451,1.006472215,1.501912778,0.350204831,1.048599498,1.797445172,26369.36386,1.365763788,25379.44472,3.82E+13,3.081177136,167964653.8,2.25E+17,4.718495991,286777141.9,3.50E+17,1,75,0,75,0,0,0,1,75,0,75,0,0,0,1,75,0,75,0,0,0,1,75,0,75,0,0,0,1,75,0,75,0,0,0,1
1.143627854,74.14416485,0.56918559,1.326040673,74.50797411,6.540313668,1.935985714,77.51346085,74.93059936,12.6807953,98.32948028,3960.682444,23.26433951,103.6719737,5105.386772,1.143627854,74.14416485,0.56918559,1.326040673,74.50797411,6.540313668,1.935985714,77.51346085,74.93059936,12.6807953,98.32948028,3960.682444,23.26433951,103.6719737,5105.386772,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,1505661713,0,1,1505661713,0,1,1505661713,0,1,1505661713,0,1,1505661713,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1
1.745950527,69.47956255,16.4739578,2.026152779,70.30889584,21.4057576,2.777408318,73.36806358,78.49554594,13.57288659,95.94756395,3740.206626,24.24446623,102.1181356,4950.929038,1.745950527,69.47956255,16.4739578,2.026152779,70.30889584,21.4057576,2.777408318,73.36806358,78.49554594,13.57288659,95.94756395,3740.206626,24.24446623,102.1181356,4950.929038,1.652266841,69.15816707,3.9104114,98.4014841,15.29131732,0,0,1.773847138,69.49002852,3.967357948,98.63500425,15.73992909,0,0,1.918089584,69.82918334,3.996351044,98.87423752,15.97082167,0,0,1.991490383,69.98290804,3.999963483,98.98286426,15.99970786,0,0,1.999145762,69.99829079,3.999999635,98.99374078,15.99999708,0,0,1.652266841,594391404.9,5.42E+17,1.773847138,656850290.1,5.58E+17,1.918089584,720681842.6,5.66E+17,1.991490383,749614018.3,5.67E+17,1.999145762,752509170.8,5.67E+17,1.652266841,69.15816707,3.9104114,98.4014841,15.29131732,0,0,1.773847138,69.49002852,3.967357948,98.63500425,15.73992909,0,0,1.918089584,69.82918334,3.996351044,98.87423752,15.97082167,0,0,1.991490383,69.98290804,3.999963483,98.98286426,15.99970786,0,0,1.999145762,69.99829079,3.999999635,98.99374078,15.99999708,0,0,1
2.721782924,94.28699185,1070.021253,3.009278177,92.47072344,1001.142655,3.769676361,90.24801038,846.843756,14.56910332,98.76533764,3591.221439,25.24379036,103.4999354,4801.094791,2.721782924,94.28699185,1070.021253,3.009278177,92.47072344,1001.142655,3.769676361,90.24801038,846.843756,14.56910332,98.76533764,3591.221439,25.24379036,103.4999354,4801.094791,2.629396016,94.95946612,33.07833399,117.9716076,1094.17618,0,0,2.759073837,93.95837387,32.60663298,117.1672993,1063.192514,0,0,2.912749863,92.89014628,32.05781419,116.312421,1027.70345,0,0,2.990935281,92.38964228,31.78400129,115.9130968,1010.222738,0,0,2.999090031,92.3389703,31.75567347,115.8727122,1008.422797,0,0,2.629396016,368335154.2,4.19E+17,2.759073837,418781166.5,4.55E+17,2.912749863,473258659.5,4.89E+17,2.990935281,498985386.2,5.02E+17,2.999090031,501596673,5.04E+17,2.629396016,94.95946612,33.07833399,117.9716076,1094.17618,0,0,2.759073837,93.95837387,32.60663298,117.1672993,1063.192514,0,0,2.912749863,92.89014628,32.05781419,116.312421,1027.70345,0,0,2.990935281,92.38964228,31.78400129,115.9130968,1010.222738,0,0,2.999090031,92.3389703,31.75567347,115.8727122,1008.422797,0,0,1
1.847550759,78.97645615,689.5411279,2.494340871,81.85841149,768.0714507,3.985152432,84.16342245,744.860982,15.23308582,96.61440525,3421.319546,26.18495559,102.0678178,4669.39497,1.847550759,78.97645615,689.5411279,2.494340871,81.85841149,768.0714507,3.985152432,84.16342245,744.860982,15.23308582,96.61440525,3421.319546,26.18495559,102.0678178,4669.39497,1.818781898,79.03701486,26.46051905,239.3794791,7214.995168,-259.9198401,-0.11591786,2.370094939,82.16206419,28.37708163,222.15022,8984.145726,-182.5920059,-0.068022315,3.306564677,84.75779476,29.48629224,201.9118084,10088.2103,314.8292789,0.106501897,3.921953231,85.66094341,29.74783638,192.358232,10237.79957,775.8759803,0.258254481,3.992100163,85.74119739,29.76686332,191.401953,10239.39473,832.4484661,0.276887426,1.818781898,165817659.2,2.22E+17,2.370094939,242087330.6,3.06E+17,3.306564677,330131666.6,3.88E+17,3.921953231,371756590.6,4.22E+17,3.992100163,375949356.5,4.25E+17,1.818781898,79.03701486,26.46051905,239.3794791,7214.995168,-259.9198401,-0.11591786,2.370094939,82.16206419,28.37708163,222.15022,8984.145726,-182.5920059,-0.068022315,3.306564677,84.75779476,29.48629224,201.9118084,10088.2103,314.8292789,0.106501897,3.921953231,85.66094341,29.74783638,192.358232,10237.79957,775.8759803,0.258254481,3.992100163,85.74119739,29.76686332,191.401953,10239.39473,832.4484661,0.276887426,1
2.798824656,128.2912796,4817.827909,3.454659599,120.9770525,4302.029534,4.963906742,110.9239126,3433.453681,16.22494519,104.0341896,4048.633635,27.18355592,106.2958218,4965.679895,2.798824656,128.2912796,4817.827909,3.454659599,120.9770525,4302.029534,4.963906742,110.9239126,3433.453681,16.22494519,104.0341896,4048.633635,27.18355592,106.2958218,4965.679895,2.770814526,128.8285054,69.55327816,260.1008825,8658.456696,1753.555063,0.297516519,3.332390236,122.6248931,66.19891665,240.077029,9963.481116,2388.426051,0.381415464,4.288936682,115.591126,61.5913759,216.6698017,10742.75023,3208.827938,0.519671523,4.919857322,112.3566478,59.14889653,205.6402404,10782.83719,3689.239851,0.617591325,4.991886772,112.0356245,58.89433773,204.5363924,10774.54788,3742.979315,0.629249435,2.770814526,105973285.8,1.48E+17,3.332390236,169440577.6,2.26E+17,4.288936682,253158819.7,3.17E+17,4.919857322,296194116.7,3.58E+17,4.991886772,300637280.4,3.62E+17,2.770814526,128.8285054,69.55327816,260.1008825,8658.456696,1753.555063,0.297516519,3.332390236,122.6248931,66.19891665,240.077029,9963.481116,2388.426051,0.381415464,4.288936682,115.591126,61.5913759,216.6698017,10742.75023,3208.827938,0.519671523,4.919857322,112.3566478,59.14889653,205.6402404,10782.83719,3689.239851,0.617591325,4.991886772,112.0356245,58.89433773,204.5363924,10774.54788,3742.979315,0.629249435,1
1.000991332,66.06169018,8.610291192,1.029373203,67.56877225,206.5440012,2.013146608,88.60864137,2232.45568,14.84102033,101.471415,3866.738654,27.75498757,104.8439811,4843.163905,1.000991332,66.06169018,8.610291192,1.029373203,67.56877225,206.5440012,2.013146608,88.60864137,2232.45568,14.84102033,101.471415,3866.738654,27.75498757,104.8439811,4843.163905,1.000981411,66.06160012,2.934199167,279.5912388,67.3635868,-0.01778491,-0.000741545,1.028333609,67.56018199,14.37553834,275.5574374,994.3124204,-6.775661681,-0.015113342,1.875383418,89.14793281,48.81411445,235.358172,8485.611807,-495.1924656,-0.112409945,5.196984606,103.4367353,56.20789839,202.4789048,10863.7363,1728.74902,0.301674808,5.91318608,104.2503757,56.38930766,199.7556368,10881.29829,2427.245794,0.421956892,1.000981411,103903.6542,1.56E+14,1.028333609,4668587.431,7.01E+15,1.875383418,118168387.9,1.64E+17,5.196984606,239200660.5,3.03E+17,5.91318608,249795437.4,3.14E+17,1.000981411,66.06160012,2.934199167,279.5912388,67.3635868,-0.01778491,-0.000741545,1.028333609,67.56018199,14.37553834,275.5574374,994.3124204,-6.775661681,-0.015113342,1.875383418,89.14793281,48.81411445,235.358172,8485.611807,-495.1924656,-0.112409945,5.196984606,103.4367353,56.20789839,202.4789048,10863.7363,1728.74902,0.301674808,5.91318608,104.2503757,56.38930766,199.7556368,10881.29829,2427.245794,0.421956892,1
1,98,0,1,98,0,1.00000002,97.99999981,4.63E-05,3.349963552,100.4351605,2714.999198,24.08345297,104.5598033,4643.928823,1,98,0,1,98,0,1.00000002,97.99999981,4.63E-05,3.349963552,100.4351605,2714.999198,24.08345297,104.5598033,4643.928823,1,98,0,133.7401523,0.054871976,3.78E-49,0,1,98,0,133.8143928,0.804718483,8.39E-29,0,1.000000001,97.99999998,0.000723729,134.704953,9.764380174,1.19E-08,5.28E-06,1.387426361,92.2672297,11.98250923,183.8236031,32268.87348,-501.4132948,-0.232947643,4.834871716,78.66880222,15.93090351,217.5261747,47647.96571,-1875.753464,-0.53940659,1,29.91487598,0,1,29.91487598,0,1.000000001,29.91491019,51552.68989,1.387426361,46902643.9,6.84E+16,4.834871716,227462825.2,2.91E+17,1,98,0,138.5929291,0,0,0,1,98,0,138.5929291,0,0,0,1,98,0,138.5929291,0,0,0,1.113682486,98,1.91E-06,138.5929291,3.64E-12,0,0,1.804580228,98,0,138.5929291,0,0,0,1
1.973325812,100.0270348,3.999269122,1.983909026,100.0162215,3.999736863,1.994607333,100.0054072,3.999994217,4.348152623,100.7950465,2091.029923,25.08215074,104.4577466,4459.030904,1.973325812,100.0270348,3.999269122,1.983909026,100.0162215,3.999736863,1.994607333,100.0054072,3.999994217,4.348152623,100.7950465,2091.029923,25.08215074,104.4577466,4459.030904,1,102,0,139.0715186,153.2923188,1.41E-117,0,1,102,0,137.444032,178.991256,1.04E-69,0,1,102,4.15E-05,135.6410126,194.0065948,2.07E-21,3.58E-18,1.126809517,99.6536789,9.645738103,133.0406283,216.9438269,5.262135992,0.038969138,2.517893045,89.34940715,19.26881938,125.4185399,419.8455131,150.6412567,0.55842006,1,39.68931389,0,1,39.68931389,0,1,39.69078489,2214835.16,1.126809517,84113507.24,1.20E+17,2.517893045,453512234,4.77E+17,1,102,0,139.0715186,153.2923188,1.41E-117,0,1,102,0,137.444032,178.991256,1.04E-69,0,1,102,4.15E-05,135.6410126,194.0065948,2.07E-21,3.58E-18,1.126809517,99.6536789,9.645738103,133.0406283,216.9438269,5.262135992,0.038969138,2.517893045,89.34940715,19.26881938,125.4185399,419.8455131,150.6412567,0.55842006,1
2.973270374,100.6906021,3.523068687,2.983875584,100.6810543,3.536164991,2.994596126,100.6714712,3.549142035,5.34815018,101.0203494,1700.26874,26.08214933,104.3635156,4288.292599,2.973270374,100.6906021,3.523068687,2.983875584,100.6810543,3.536164991,2.994596126,100.6714712,3.549142035,5.34815018,101.0203494,1700.26874,26.08214933,104.3635156,4288.292599,1,102,0,139.7154135,140.0522353,3.54E-117,0,1,102,0,137.9007357,172.9200057,1.82E-69,0,1,102,4.15E-05,135.8055115,193.2403002,2.50E-21,4.34E-18,1.126809534,99.65367893,9.645738035,133.0573497,216.9367916,5.353751621,0.039648393,2.517893065,89.34940725,19.26881933,125.4203112,419.8454752,150.8222778,0.559091209,1,39.68931007,0,1,39.68931007,0,1,39.69078108,2214835.16,1.126809534,84113505.98,1.20E+17,2.517893065,453512230.4,4.77E+17,1,102,0,139.7154135,140.0522353,3.54E-117,0,1,102,0,137.9007357,172.9200057,1.82E-69,0,1,102,4.15E-05,135.8055115,193.2403002,2.50E-21,4.34E-18,1.126809534,99.65367893,9.645738035,133.0573497,216.9367916,5.353751621,0.039648393,2.517893065,89.34940725,19.26881933,125.4203112,419.8454752,150.8222778,0.559091209,1
3.973157364,101.0201632,2.959267096,3.983807536,101.012131,2.975590861,3.994573361,101.0040546,2.99188605,6.348146114,101.1746701,1432.559054,27.08214735,104.2762435,4130.14736,3.973157364,101.0201632,2.959267096,3.983807536,101.012131,2.975590861,3.994573361,101.0040546,2.99188605,6.348146114,101.1746701,1432.559054,27.08214735,104.2762435,4130.14736,1,102,0,139.5230267,144.1876024,2.69E-117,0,1,102,0,137.7616233,174.8645901,1.54E-69,0,1,102,4.15E-05,135.7549084,193.4891383,2.36E-21,4.09E-18,1.126812219,99.65361151,9.645868423,133.0521508,216.9401588,5.326047801,0.039442438,2.517896289,89.34938408,19.26882937,125.4197494,419.8458292,150.7677454,0.558888733,1,39.68914604,0,1,39.68914604,0,1,39.6906175,2215524.487,1.126812219,84115923.05,1.20E+17,2.517896289,453513061,4.77E+17,1,102,0,139.5230267,144.1876024,2.69E-117,0,1,102,0,137.7616233,174.8645901,1.54E-69,0,1,102,4.15E-05,135.7549084,193.4891383,2.36E-21,4.09E-18,1.126812219,99.65361151,9.645868423,133.0521508,216.9401588,5.326047801,0.039442438,2.517896289,89.34938408,19.26882937,125.4197494,419.8458292,150.7677454,0.558888733,1
4.962282551,101.2176201,2.517401404,4.977261572,101.2106074,2.534429724,4.992384277,101.2035475,2.551482672,7.347798141,101.2869936,1237.674741,28.0819989,104.1951864,3983.250745,4.962282551,101.2176201,2.517401404,4.977261572,101.2106074,2.534429724,4.992384277,101.2035475,2.551482672,7.347798141,101.2869936,1237.674741,28.0819989,104.1951864,3983.250745,1,102,0,139.3754195,147.2570239,4.02E-117,0,1,102,0,137.6564904,176.2789187,1.95E-69,0,1,102,4.15E-05,135.7169644,193.6680887,2.56E-21,4.43E-18,1.126810744,99.65362663,9.645839192,133.0483045,216.9415602,5.36362251,0.039720636,2.517894527,89.34938504,19.26882896,125.4193414,419.8458236,150.8414647,0.559161993,1,39.68936896,0,1,39.68936896,0,1,39.69084031,2215352.776,1.126810744,84115381.18,1.20E+17,2.517894527,453513026.8,4.77E+17,1,102,0,139.3754195,147.2570239,4.02E-117,0,1,102,0,137.6564904,176.2789187,1.95E-69,0,1,102,4.15E-05,135.7169644,193.6680887,2.56E-21,4.43E-18,1.126810744,99.65362663,9.645839192,133.0483045,216.9415602,5.36362251,0.039720636,2.517894527,89.34938504,19.26882896,125.4193414,419.8458236,150.8414647,0.559161993,1
5.962143143,101.3488447,2.180618055,5.977177674,101.3426752,2.197223356,5.992356226,101.3364589,2.213885291,8.347794012,101.3724061,1089.464656,29.08199732,104.1197038,3846.444543,5.962143143,101.3488447,2.180618055,5.977177674,101.3426752,2.197223356,5.992356226,101.3364589,2.213885291,8.347794012,101.3724061,1089.464656,29.08199732,104.1197038,3846.444543,1,102,0,139.2249169,150.2938468,2.11E-117,0,1,102,0,137.5506293,177.6548194,1.32E-69,0,1,102,4.15E-05,135.6790027,193.8405643,2.24E-21,3.88E-18,1.12682137,99.65361769,9.645856469,133.0444405,216.9432851,5.300825213,0.039255341,2.517907176,89.34943185,19.26880868,125.4189662,419.8451406,150.717687,0.558703718,1,39.68715692,0,1,39.68715692,0,1,39.68862846,2215646.047,1.12682137,84115701.45,1.20E+17,2.517907176,453511348.8,4.77E+17,1,102,0,139.2249169,150.2938468,2.11E-117,0,1,102,0,137.5506293,177.6548194,1.32E-69,0,1,102,4.15E-05,135.6790027,193.8405643,2.24E-21,3.88E-18,1.12682137,99.65361769,9.645856469,133.0444405,216.9432851,5.300825213,0.039255341,2.517907176,89.34943185,19.26880868,125.4189662,419.8451406,150.717687,0.558703718,1
1.000009893,60.00040905,0.016934994,1.00203443,60.08393801,3.46763721,1.418388568,72.19320449,356.002701,7.396905612,95.77920156,1142.298506,29.31809614,102.6148413,3779.377078,1.000009893,60.00040905,0.016934994,1.00203443,60.08393801,3.46763721,1.418388568,72.19320449,356.002701,7.396905612,95.77920156,1142.298506,29.31809614,102.6148413,3779.377078,1.00000161,60.0000612,0.048222738,114.9086913,0.002325432,5.96E-55,0,1.00033432,60.01269993,0.694576058,114.9152912,0.4824359,2.77E-32,0,1.069404493,62.46620503,9.361283247,116.2154326,87.63362403,-2.23E-09,-8.89E-07,2.062548349,76.622879,18.27625527,141.0136017,11614.92157,-119.8669776,-0.0608687,5.707592164,75.39793043,16.11497321,202.3851006,42180.70121,-1634.861672,-0.493967803,1.00000161,3.848869101,0.001094175,1.00033432,3.857538621,0.22699842,1.069404493,5.540519369,3387.010375,2.062548349,24162503,3.58E+16,5.707592164,187610149.2,2.47E+17,1,60,0,84.85281374,4.55E-13,0,0,1,60,0,84.85281374,4.55E-13,0,0,1,60,9.54E-07,84.85281374,1.02E-12,0,0,1.04711843,60,0,84.85281374,9.09E-13,0,0,1.736748196,60,6.74E-07,84.85281374,4.55E-13,0,0,1
1,98,0,1,98,0,1.000000017,97.99999955,1.78E-05,2.19645569,96.7902843,623.4571853,25.43545437,102.4334079,3631.594477,1,98,0,1,98,0,1.000000017,97.99999955,1.78E-05,2.19645569,96.7902843,623.4571853,25.43545437,102.4334079,3631.594477,1,98,0,114.9086914,0.002333175,2.07E-48,0,1,98,0,114.9153044,0.48339844,5.93E-28,0,1.000000013,97.99999953,0.004207425,116.2162565,87.6843361,1.49E-07,3.78E-06,1.333618926,92.65228634,13.01075344,130.0279351,7060.596321,30.6883193,0.028074524,5.757048588,79.32391251,16.96778576,188.909714,38603.74549,-1440.101275,-0.431975564,1,26.28154898,0,1,26.28154898,0,1.000000013,26.2815487,5.00E-05,1.333618926,6044526.236,9.06E+15,5.757048588,155022249.3,2.09E+17,1,98,0,138.5929291,0,0,0,1,98,0,138.5929291,0,0,0,1.000000001,98,0,138.5929291,1.82E-12,0,0,1.137957937,98,0,138.5929291,0,0,0,2.464450595,98,0,138.5929291,0,0,0,1
1.00000003,60.00000114,4.32E-05,1.000030589,60.00116237,0.044168535,1.03127453,61.15239164,42.46287576,2.553250584,82.38108979,701.7689156,25.5692222,100.7738577,3557.230825,1.00000003,60.00000114,4.32E-05,1.000030589,60.00116237,0.044168535,1.03127453,61.15239164,42.46287576,2.553250584,82.38108979,701.7689156,25.5692222,100.7738577,3557.230825,1.00000003,60.00000114,0.006572954,114.90866,4.32E-05,6.16E-56,0,1.000030589,60.00116237,0.210163116,114.9092663,0.044168535,1.81E-32,0,1.03127453,61.15239163,6.516354467,115.5145658,42.46287555,-2.73E-08,-9.94E-07,1.943084983,75.84793314,18.66748316,122.5458857,1863.275038,3.638178161,0.004555388,6.560986013,76.37863683,17.09572688,178.8010296,34085.60897,-1255.596312,-0.397818444,1.00000003,4.998868625,1.36E-05,1.000030589,4.999518995,0.013854743,1.03127453,5.644288606,13.31971467,1.943084983,2933740.403,4.41E+15,6.560986013,131394361.1,1.81E+17,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,6.74E-07,84.85281374,1.02E-12,1.13E-40,1.76E-28,1.119773689,60,0,84.85281374,0,0,0,2.398213267,60,0,84.85281374,4.55E-13,1.86E-29,0,1
1.000012564,101.9994723,0.022162795,1.00114682,101.9518901,2.018298004,1.107944785,98.0203014,150.8602395,3.037399416,88.84020416,555.7268573,25.99860596,100.8210195,3420.462522,1.000012564,101.9994723,0.022162795,1.00114682,101.9518901,2.018298004,1.107944785,98.0203014,150.8602395,3.037399416,88.84020416,555.7268573,25.99860596,100.8210195,3420.462522,1,102,0,144.2497834,0,2.29E-292,0,1,102,0,144.2497834,0,1.39E-174,0,1,102,0,144.2497834,7.73E-10,1.92E-44,0,1.078808391,101.8285981,2.677592296,143.0251301,41.99531384,0.065717368,0.003815459,2.929787431,93.66732889,16.74929189,132.3949438,325.466522,103.9092269,0.482958602,1,38.37750602,0,1,38.37750602,0,1,38.37750602,6.20E-06,1.078808391,6144639.382,9.21E+15,2.929787431,298718684.5,3.61E+17,1,102,0,144.2497834,0,2.29E-292,0,1,102,0,144.2497834,0,1.39E-174,0,1,102,0,144.2497834,7.73E-10,1.92E-44,0,1.078808391,101.8285981,2.677592296,143.0251301,41.99531384,0.065717368,0.003815459,2.929787431,93.66732889,16.74929189,132.3949438,325.466522,103.9092269,0.482958602,1
1.996404001,101.9997366,0.011061507,1.99897766,101.9759573,1.009211533,2.107144021,99.90897088,83.21485198,4.037179817,92.09985482,450.345629,26.99841798,100.864688,3293.820879,1.996404001,101.9997366,0.011061507,1.99897766,101.9759573,1.009211533,2.107144021,99.90897088,83.21485198,4.037179817,92.09985482,450.345629,26.99841798,100.864688,3293.820879,1,102,0,144.2497834,0,3.91E-291,0,1,102,0,144.2497834,0,7.69E-174,0,1,102,0,144.2497834,7.73E-10,2.28E-44,0,1.078802738,101.8286095,2.677503633,143.0253658,41.98729021,0.066847617,0.003881586,2.929773603,93.66734934,16.74927642,132.3956071,325.4608928,104.2344385,0.484485605,1,38.37854099,0,1,38.37854099,0,1,38.37854099,6.20E-06,1.078802738,6144230.782,9.21E+15,2.929773603,298717951.5,3.61E+17,1,102,0,144.2497834,0,3.91E-291,0,1,102,0,144.2497834,0,7.69E-174,0,1,102,0,144.2497834,7.73E-10,2.28E-44,0,1.078802738,101.8286095,2.677503633,143.0253658,41.98729021,0.066847617,0.003881586,2.929773603,93.66734934,16.74927642,132.3956071,325.4608928,104.2344385,0.484485605,1
2.989311714,101.9998247,0.00736117,2.994713769,101.9839857,0.672342442,3.10564475,100.5822704,57.37469814,5.036892473,94.06538123,376.5319129,27.99822582,100.9052374,3176.221356,2.989311714,101.9998247,0.00736117,2.994713769,101.9839857,0.672342442,3.10564475,100.5822704,57.37469814,5.036892473,94.06538123,376.5319129,27.99822582,100.9052374,3176.221356,1,102,0,144.2497834,0,1.60E-291,0,1,102,0,144.2497834,0,4.49E-174,0,1,102,0,144.2497834,7.79E-10,2.16E-44,0,1.078797377,101.8286154,2.677457863,143.0247582,42.00859686,0.066492487,0.003860021,2.929762484,93.66735047,16.74927557,132.3952767,325.463514,104.1313987,0.483999043,1,38.37955689,0,1,38.37955689,0,1,38.37955689,6.20E-06,1.078797377,6144019.862,9.21E+15,2.929762484,298717911.2,3.61E+17,1,102,0,144.2497834,0,1.60E-291,0,1,102,0,144.2497834,0,4.49E-174,0,1,102,0,144.2497834,7.79E-10,2.16E-44,0,1.078797377,101.8286154,2.677457863,143.0247582,42.00859686,0.066492487,0.003860021,2.929762484,93.66735047,16.74927557,132.3952767,325.463514,104.1313987,0.483999043,1
3.978133434,101.9998688,0.005510768,3.987989647,101.9880013,0.503798802,4.103318608,100.9277784,43.76264818,6.03651508,95.37981823,322.8580149,28.99801603,100.9429905,3066.728894,3.978133434,101.9998688,0.005510768,3.987989647,101.9880013,0.503798802,4.103318608,100.9277784,43.76264818,6.03651508,95.37981823,322.8580149,28.99801603,100.9429905,3066.728894,1,102,0,144.2497834,0,4.95E-291,0,1,102,0,144.2497834,0,8.82E-174,0,1,102,1.91E-06,144.2497834,7.88E-10,-2.91E-36,-5.43E-26,1.07879569,101.8286199,2.677422802,143.023627,42.04814898,0.06702967,0.003889369,2.929757253,93.6673588,16.74926926,132.3948706,325.4666232,104.263479,0.484603596,1,38.37984705,0,1,38.37984705,0,1,38.37984705,6.19E-06,1.07879569,6143858.29,9.21E+15,2.929757253,298717612.3,3.61E+17,1,102,0,144.2497834,0,4.95E-291,0,1,102,0,144.2497834,0,8.82E-174,0,1,102,1.91E-06,144.2497834,7.88E-10,-2.91E-36,-5.43E-26,1.07879569,101.8286199,2.677422802,143.023627,42.04814898,0.06702967,0.003889369,2.929757253,93.6673588,16.74926926,132.3948706,325.4666232,104.263479,0.484603596,1
